#group,false,false,false,false,false
#datatype,double,double,double,string,dateTime:RFC3339
#default,,,,,
,Humidity,Light,Temperature,location,time
,48.9,13.8,33.4,Bologna,2025-06-29T14:13:59.333057129Z
,48.9,13.8,33.4,Bologna,2025-06-29T14:13:59.333151243Z
,48.9,13.81,33.4,Bologna,2025-06-29T14:14:00.444850956Z
,48.9,13.81,33.4,Bologna,2025-06-29T14:14:00.445773456Z
,48.9,13.81,33.4,Bologna,2025-06-29T14:14:01.613385093Z
,48.9,13.81,33.4,Bologna,2025-06-29T14:14:01.613393895Z
,48.9,13.81,33.4,Bologna,2025-06-29T14:14:02.77280191Z
,48.9,13.81,33.4,Bologna,2025-06-29T14:14:02.772958366Z
,48.8,13.81,33.4,Bologna,2025-06-29T14:14:03.932674508Z
,48.8,13.81,33.4,Bologna,2025-06-29T14:14:03.936968131Z
,48.8,13.81,33.4,Bologna,2025-06-29T14:14:05.083747267Z
,48.8,13.81,33.4,Bologna,2025-06-29T14:14:05.085020433Z
,48.9,13.79,33.4,Bologna,2025-06-29T14:14:06.164631548Z
,48.9,13.79,33.4,Bologna,2025-06-29T14:14:06.166773879Z
,48.9,13.79,33.4,Bologna,2025-06-29T14:14:07.535898832Z
,48.9,13.79,33.4,Bologna,2025-06-29T14:14:07.536110076Z
,49,13.85,33.4,Bologna,2025-06-29T14:14:08.663474007Z
,49,13.85,33.4,Bologna,2025-06-29T14:14:08.663627746Z
,49,13.85,33.4,Bologna,2025-06-29T14:14:09.774674107Z
,49,13.85,33.4,Bologna,2025-06-29T14:14:09.775277148Z
,49,13.85,33.4,Bologna,2025-06-29T14:14:10.892994053Z
,49,13.85,33.4,Bologna,2025-06-29T14:14:10.893001438Z
,49,13.85,33.4,Bologna,2025-06-29T14:14:12.001556717Z
,49,13.85,33.4,Bologna,2025-06-29T14:14:12.002327878Z
,49,13.85,33.4,Bologna,2025-06-29T14:14:13.121681999Z
,49,13.85,33.4,Bologna,2025-06-29T14:14:13.122419394Z
,48.9,13.85,33.4,Bologna,2025-06-29T14:14:14.770504401Z
,48.9,13.85,33.4,Bologna,2025-06-29T14:14:14.77572246Z
,48.9,13.85,33.4,Bologna,2025-06-29T14:14:15.842787487Z
,48.9,13.85,33.4,Bologna,2025-06-29T14:14:15.851752687Z
,48.9,13.84,33.3,Bologna,2025-06-29T14:14:16.946071056Z
,48.9,13.84,33.3,Bologna,2025-06-29T14:14:16.946195083Z
,48.9,13.84,33.3,Bologna,2025-06-29T14:14:18.018645901Z
,48.9,13.84,33.3,Bologna,2025-06-29T14:14:18.020441366Z
,48.9,13.85,33.3,Bologna,2025-06-29T14:14:19.13485381Z
,48.9,13.85,33.3,Bologna,2025-06-29T14:14:19.13553492Z
,48.9,13.85,33.3,Bologna,2025-06-29T14:14:20.235653546Z
,48.9,13.85,33.3,Bologna,2025-06-29T14:14:20.235666099Z
,48.9,13.85,33.3,Bologna,2025-06-29T14:14:21.535000339Z
,48.9,13.85,33.3,Bologna,2025-06-29T14:14:21.535589241Z
,48.9,13.91,33.4,Bologna,2025-06-29T14:14:22.695595307Z
,48.9,13.91,33.4,Bologna,2025-06-29T14:14:22.695993504Z
,48.9,13.91,33.4,Bologna,2025-06-29T14:14:23.812677608Z
,48.9,13.91,33.4,Bologna,2025-06-29T14:14:23.813018065Z
,48.9,13.93,33.3,Bologna,2025-06-29T14:14:24.878271301Z
,48.9,13.93,33.3,Bologna,2025-06-29T14:14:24.882185285Z
,48.9,13.93,33.3,Bologna,2025-06-29T14:14:25.962434095Z
,48.9,13.93,33.3,Bologna,2025-06-29T14:14:25.969113483Z
,48.9,13.9,33.3,Bologna,2025-06-29T14:14:27.092713626Z
,48.9,13.9,33.3,Bologna,2025-06-29T14:14:27.092905419Z
,48.9,13.9,33.3,Bologna,2025-06-29T14:14:28.204886818Z
,48.9,13.9,33.3,Bologna,2025-06-29T14:14:28.205077377Z
,48.9,13.9,33.3,Bologna,2025-06-29T14:14:29.312615521Z
,48.9,13.9,33.3,Bologna,2025-06-29T14:14:29.313041123Z
,49,13.68,33.3,Bologna,2025-06-29T14:14:30.469568305Z
,49,13.68,33.3,Bologna,2025-06-29T14:14:30.484486846Z
,49,13.68,33.3,Bologna,2025-06-29T14:14:31.632954355Z
,49,13.68,33.3,Bologna,2025-06-29T14:14:31.634650195Z
,49,13.83,33.3,Bologna,2025-06-29T14:14:32.793902817Z
,49,13.83,33.3,Bologna,2025-06-29T14:14:32.7941492Z
,49,13.83,33.3,Bologna,2025-06-29T14:14:33.915584482Z
,49,13.83,33.3,Bologna,2025-06-29T14:14:33.925493329Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:34.990708604Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:35.002904755Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:36.384723837Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:36.385374558Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:37.467110897Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:37.478440318Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:38.53990539Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:38.545833253Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:39.674948504Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:39.675081896Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:40.835800382Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:40.836054873Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:41.934898849Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:41.934985801Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:43.057113522Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:43.057686735Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:44.462771525Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:44.462912415Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:45.572806044Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:45.573498299Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:46.723147092Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:46.729344261Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:47.886039929Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:47.886495502Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:49.03474085Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:49.035496064Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:50.112620589Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:50.11263043Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:51.254992728Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:51.25750888Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:52.403133259Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:52.403299491Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:53.523027702Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:53.523087905Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:54.624952542Z
,49,13.84,33.3,Bologna,2025-06-29T14:14:54.625225097Z
,0,0,0,Bologna,2025-06-29T14:14:55.789211823Z
,0,0,0,Bologna,2025-06-29T14:14:55.792216884Z
,0,0,0,Bologna,2025-06-29T14:14:56.953330151Z
,0,0,0,Bologna,2025-06-29T14:14:56.953361348Z
,49.2,3.66,33.3,Bologna,2025-06-29T14:14:58.112682785Z
,49.2,3.66,33.3,Bologna,2025-06-29T14:14:58.113497368Z
,49.2,3.66,33.3,Bologna,2025-06-29T14:14:59.28243551Z
,49.2,3.66,33.3,Bologna,2025-06-29T14:14:59.282632485Z
,49.1,6.91,33.3,Bologna,2025-06-29T14:15:00.45461205Z
,49.1,6.91,33.3,Bologna,2025-06-29T14:15:00.45475707Z
,49.1,6.91,33.3,Bologna,2025-06-29T14:15:01.564963015Z
,49.1,6.91,33.3,Bologna,2025-06-29T14:15:01.56555907Z
,49.1,6.91,33.3,Bologna,2025-06-29T14:15:02.730958999Z
,49.1,6.91,33.3,Bologna,2025-06-29T14:15:02.731053423Z
,49.1,13.94,33.3,Bologna,2025-06-29T14:15:04.021058915Z
,49.1,13.94,33.3,Bologna,2025-06-29T14:15:04.025499004Z
,49.1,13.94,33.3,Bologna,2025-06-29T14:15:05.125253338Z
,49.1,13.94,33.3,Bologna,2025-06-29T14:15:05.125389042Z
,49.1,13.9,33.3,Bologna,2025-06-29T14:15:06.316565633Z
,49.1,13.9,33.3,Bologna,2025-06-29T14:15:06.322814732Z
,49.1,13.9,33.3,Bologna,2025-06-29T14:15:07.494497886Z
,49.1,13.9,33.3,Bologna,2025-06-29T14:15:07.494515936Z
,49,13.91,33.3,Bologna,2025-06-29T14:15:08.64630199Z
,49,13.91,33.3,Bologna,2025-06-29T14:15:08.646311676Z
,49,13.91,33.3,Bologna,2025-06-29T14:15:09.744871357Z
,49,13.91,33.3,Bologna,2025-06-29T14:15:09.744977158Z
,49,13.87,33.3,Bologna,2025-06-29T14:15:10.870768948Z
,49,13.87,33.3,Bologna,2025-06-29T14:15:10.8715374Z
,49,13.87,33.3,Bologna,2025-06-29T14:15:12.256730413Z
,49,13.87,33.3,Bologna,2025-06-29T14:15:12.25757759Z
,49,13.87,33.3,Bologna,2025-06-29T14:15:13.334863441Z
,49,13.87,33.3,Bologna,2025-06-29T14:15:13.335355694Z
,49.1,13.87,33.3,Bologna,2025-06-29T14:15:14.435033846Z
,49.1,13.87,33.3,Bologna,2025-06-29T14:15:14.435406082Z
,49.1,13.87,33.3,Bologna,2025-06-29T14:15:15.56503811Z
,49.1,13.87,33.3,Bologna,2025-06-29T14:15:15.565183875Z
,49.1,13.83,33.3,Bologna,2025-06-29T14:15:16.723826982Z
,49.1,13.83,33.3,Bologna,2025-06-29T14:15:16.72460948Z
,49.1,13.83,33.3,Bologna,2025-06-29T14:15:17.972655477Z
,49.1,13.83,33.3,Bologna,2025-06-29T14:15:17.973055636Z
,49.1,13.93,33.3,Bologna,2025-06-29T14:15:19.453044893Z
,49.1,13.93,33.3,Bologna,2025-06-29T14:15:19.453304572Z
,49.1,13.93,33.3,Bologna,2025-06-29T14:15:21.19365614Z
,49.1,13.93,33.3,Bologna,2025-06-29T14:15:21.193795757Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:15:22.654954691Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:15:22.655471558Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:15:23.764314079Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:15:23.764824708Z
,49,13.92,33.3,Bologna,2025-06-29T14:15:24.912898692Z
,49,13.92,33.3,Bologna,2025-06-29T14:15:24.913598028Z
,49,13.92,33.3,Bologna,2025-06-29T14:15:26.064813053Z
,49,13.92,33.3,Bologna,2025-06-29T14:15:26.066705654Z
,49,13.98,33.3,Bologna,2025-06-29T14:15:27.216882795Z
,49,13.98,33.3,Bologna,2025-06-29T14:15:27.217241189Z
,49,13.98,33.3,Bologna,2025-06-29T14:15:28.294699032Z
,49,13.98,33.3,Bologna,2025-06-29T14:15:28.294758749Z
,49,13.98,33.3,Bologna,2025-06-29T14:15:29.415423145Z
,49,13.98,33.3,Bologna,2025-06-29T14:15:29.415427789Z
,49,13.97,33.3,Bologna,2025-06-29T14:15:30.543184498Z
,49,13.97,33.3,Bologna,2025-06-29T14:15:30.543455834Z
,49,13.97,33.3,Bologna,2025-06-29T14:15:32.041137011Z
,49,13.97,33.3,Bologna,2025-06-29T14:15:32.041465444Z
,49.2,13.93,33.3,Bologna,2025-06-29T14:15:33.265256549Z
,49.2,13.93,33.3,Bologna,2025-06-29T14:15:33.273944103Z
,49.2,13.93,33.3,Bologna,2025-06-29T14:15:34.394974339Z
,49.2,13.93,33.3,Bologna,2025-06-29T14:15:34.400922024Z
,49.3,13.95,33.3,Bologna,2025-06-29T14:15:35.474867685Z
,49.3,13.95,33.3,Bologna,2025-06-29T14:15:35.474876639Z
,49.3,13.95,33.3,Bologna,2025-06-29T14:15:36.616071092Z
,49.3,13.95,33.3,Bologna,2025-06-29T14:15:36.618542925Z
,49.3,13.93,33.3,Bologna,2025-06-29T14:15:37.715054388Z
,49.3,13.93,33.3,Bologna,2025-06-29T14:15:37.71543487Z
,49.3,13.93,33.3,Bologna,2025-06-29T14:15:38.794666409Z
,49.3,13.93,33.3,Bologna,2025-06-29T14:15:38.79524487Z
,49.3,13.93,33.3,Bologna,2025-06-29T14:15:40.059198786Z
,49.3,13.93,33.3,Bologna,2025-06-29T14:15:40.060121897Z
,49.3,13.9,33.3,Bologna,2025-06-29T14:15:42.004138582Z
,49.3,13.9,33.3,Bologna,2025-06-29T14:15:42.00534751Z
,49.3,13.89,33.3,Bologna,2025-06-29T14:15:43.121792881Z
,49.3,13.89,33.3,Bologna,2025-06-29T14:15:43.122101949Z
,49.3,13.89,33.3,Bologna,2025-06-29T14:15:44.771537803Z
,49.3,13.89,33.3,Bologna,2025-06-29T14:15:44.772039119Z
,49.3,14.02,33.3,Bologna,2025-06-29T14:15:46.09694002Z
,49.3,14.02,33.3,Bologna,2025-06-29T14:15:46.098764099Z
,49.3,14.02,33.3,Bologna,2025-06-29T14:15:47.194579905Z
,49.3,14.02,33.3,Bologna,2025-06-29T14:15:47.195437973Z
,49.1,14.04,33.3,Bologna,2025-06-29T14:15:48.873763178Z
,49.1,14.04,33.3,Bologna,2025-06-29T14:15:48.873771344Z
,49.1,14.04,33.3,Bologna,2025-06-29T14:15:50.686037395Z
,49.1,14.04,33.3,Bologna,2025-06-29T14:15:50.686648226Z
,49.1,13.98,33.3,Bologna,2025-06-29T14:15:52.196152942Z
,49.1,13.98,33.3,Bologna,2025-06-29T14:15:52.196384793Z
,49.1,13.98,33.3,Bologna,2025-06-29T14:15:53.361031193Z
,49.1,13.98,33.3,Bologna,2025-06-29T14:15:53.361043197Z
,49.1,14,33.3,Bologna,2025-06-29T14:15:54.474760647Z
,49.1,14,33.3,Bologna,2025-06-29T14:15:54.475122636Z
,49.1,14,33.3,Bologna,2025-06-29T14:15:55.611175756Z
,49.1,14,33.3,Bologna,2025-06-29T14:15:55.611233472Z
,49.1,13.97,33.3,Bologna,2025-06-29T14:15:56.743041682Z
,49.1,13.97,33.3,Bologna,2025-06-29T14:15:56.743493812Z
,49.1,13.97,33.3,Bologna,2025-06-29T14:15:58.043847173Z
,49.1,13.97,33.3,Bologna,2025-06-29T14:15:58.043979846Z
,49.1,14.03,33.3,Bologna,2025-06-29T14:15:59.216097474Z
,49.1,14.03,33.3,Bologna,2025-06-29T14:15:59.216554713Z
,49.1,14.03,33.3,Bologna,2025-06-29T14:16:00.484376365Z
,49.1,14.03,33.3,Bologna,2025-06-29T14:16:00.484812982Z
,49.2,13.85,33.3,Bologna,2025-06-29T14:16:01.583677434Z
,49.2,13.85,33.3,Bologna,2025-06-29T14:16:01.584838984Z
,49.2,13.85,33.3,Bologna,2025-06-29T14:16:02.751055593Z
,49.2,13.85,33.3,Bologna,2025-06-29T14:16:02.751360137Z
,49.2,13.85,33.3,Bologna,2025-06-29T14:16:03.87284806Z
,49.2,13.85,33.3,Bologna,2025-06-29T14:16:03.87300324Z
,49.1,13.88,33.3,Bologna,2025-06-29T14:16:04.986676641Z
,49.1,13.88,33.3,Bologna,2025-06-29T14:16:04.990464197Z
,49.1,13.88,33.3,Bologna,2025-06-29T14:16:06.102962294Z
,49.1,13.88,33.3,Bologna,2025-06-29T14:16:06.103202031Z
,49.1,13.9,33.3,Bologna,2025-06-29T14:16:07.245981372Z
,49.1,13.9,33.3,Bologna,2025-06-29T14:16:07.246034596Z
,49.1,13.9,33.3,Bologna,2025-06-29T14:16:08.394714139Z
,49.1,13.9,33.3,Bologna,2025-06-29T14:16:08.395141449Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:09.50482526Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:09.504891475Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:10.734049753Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:10.734681045Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:11.864708542Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:11.865060857Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:12.969800396Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:12.969954818Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:14.082535957Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:14.083942696Z
,49.3,13.95,33.3,Bologna,2025-06-29T14:16:15.157877368Z
,49.3,13.95,33.3,Bologna,2025-06-29T14:16:15.161207201Z
,49.3,13.95,33.3,Bologna,2025-06-29T14:16:16.503832684Z
,49.3,13.95,33.3,Bologna,2025-06-29T14:16:16.507803355Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:17.59661345Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:17.617752355Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:18.715838628Z
,49.2,13.97,33.3,Bologna,2025-06-29T14:16:18.7163223Z
,49.2,13.92,33.3,Bologna,2025-06-29T14:16:19.835223427Z
,49.2,13.92,33.3,Bologna,2025-06-29T14:16:19.836392526Z
,49.2,13.92,33.3,Bologna,2025-06-29T14:16:21.013704127Z
,49.2,13.92,33.3,Bologna,2025-06-29T14:16:21.013855679Z
,49.2,13.92,33.3,Bologna,2025-06-29T14:16:22.133144234Z
,49.2,13.92,33.3,Bologna,2025-06-29T14:16:22.133497301Z
,49.3,13.96,33.3,Bologna,2025-06-29T14:16:23.27371388Z
,49.3,13.96,33.3,Bologna,2025-06-29T14:16:23.274312971Z
,49.3,13.96,33.3,Bologna,2025-06-29T14:16:24.340393015Z
,49.3,13.96,33.3,Bologna,2025-06-29T14:16:24.342744269Z
,49.4,13.98,33.3,Bologna,2025-06-29T14:16:25.45486893Z
,49.4,13.98,33.3,Bologna,2025-06-29T14:16:25.455450353Z
,49.4,13.98,33.3,Bologna,2025-06-29T14:16:26.543253638Z
,49.4,13.98,33.3,Bologna,2025-06-29T14:16:26.543904509Z
,49.4,13.98,33.3,Bologna,2025-06-29T14:16:27.664658849Z
,49.4,13.98,33.3,Bologna,2025-06-29T14:16:27.666127093Z
,49.3,14.11,33.3,Bologna,2025-06-29T14:16:28.802964192Z
,49.3,14.11,33.3,Bologna,2025-06-29T14:16:28.803048487Z
,49.3,14.11,33.3,Bologna,2025-06-29T14:16:29.934437815Z
,49.3,14.11,33.3,Bologna,2025-06-29T14:16:29.93450832Z
,49.5,13.98,33.3,Bologna,2025-06-29T14:16:31.085251171Z
,49.5,13.98,33.3,Bologna,2025-06-29T14:16:31.085944021Z
,49.5,13.98,33.3,Bologna,2025-06-29T14:16:32.20298219Z
,49.5,13.98,33.3,Bologna,2025-06-29T14:16:32.203365756Z
,49.4,13.92,33.3,Bologna,2025-06-29T14:16:33.565680067Z
,49.4,13.92,33.3,Bologna,2025-06-29T14:16:33.58148024Z
,49.4,13.92,33.3,Bologna,2025-06-29T14:16:34.685028879Z
,49.4,13.92,33.3,Bologna,2025-06-29T14:16:34.685370628Z
,49.5,13.95,33.3,Bologna,2025-06-29T14:16:35.795066077Z
,49.5,13.95,33.3,Bologna,2025-06-29T14:16:35.795709265Z
,49.5,13.95,33.3,Bologna,2025-06-29T14:16:36.982872186Z
,49.5,13.95,33.3,Bologna,2025-06-29T14:16:36.983283785Z
,49.5,13.95,33.3,Bologna,2025-06-29T14:16:38.053952427Z
,49.5,13.95,33.3,Bologna,2025-06-29T14:16:38.056248751Z
,49.3,13.83,33.3,Bologna,2025-06-29T14:16:39.184549993Z
,49.3,13.83,33.3,Bologna,2025-06-29T14:16:39.256012252Z
,49.3,13.83,33.3,Bologna,2025-06-29T14:16:40.437300171Z
,49.3,13.83,33.3,Bologna,2025-06-29T14:16:40.584626547Z
,49.3,13.85,33.3,Bologna,2025-06-29T14:16:41.576156522Z
,49.3,13.85,33.3,Bologna,2025-06-29T14:16:41.665077806Z
,49.3,13.85,33.3,Bologna,2025-06-29T14:16:42.697018169Z
,49.3,13.85,33.3,Bologna,2025-06-29T14:16:42.745110395Z
,49.3,13.81,33.3,Bologna,2025-06-29T14:16:43.801226996Z
,49.3,13.81,33.3,Bologna,2025-06-29T14:16:43.813881285Z
,49.3,13.81,33.3,Bologna,2025-06-29T14:16:44.930576501Z
,49.3,13.81,33.3,Bologna,2025-06-29T14:16:44.950575392Z
,49.3,13.81,33.3,Bologna,2025-06-29T14:16:46.055912175Z
,49.3,13.81,33.3,Bologna,2025-06-29T14:16:46.056646222Z
,49.3,13.85,33.3,Bologna,2025-06-29T14:16:47.185685066Z
,49.3,13.85,33.3,Bologna,2025-06-29T14:16:47.186462286Z
,49.3,13.85,33.3,Bologna,2025-06-29T14:16:48.304548674Z
,49.3,13.85,33.3,Bologna,2025-06-29T14:16:48.304554896Z
,49.4,13.91,33.3,Bologna,2025-06-29T14:16:49.47392563Z
,49.4,13.91,33.3,Bologna,2025-06-29T14:16:49.474388812Z
,49.4,13.91,33.3,Bologna,2025-06-29T14:16:50.555356997Z
,49.4,13.91,33.3,Bologna,2025-06-29T14:16:50.557042505Z
,49.3,13.87,33.3,Bologna,2025-06-29T14:16:51.655197613Z
,49.3,13.87,33.3,Bologna,2025-06-29T14:16:51.655543813Z
,49.3,13.87,33.3,Bologna,2025-06-29T14:16:53.543201439Z
,49.3,13.87,33.3,Bologna,2025-06-29T14:16:53.546081625Z
,49.3,13.85,33.3,Bologna,2025-06-29T14:16:54.694123328Z
,49.3,13.85,33.3,Bologna,2025-06-29T14:16:54.694192798Z
,49.3,13.85,33.3,Bologna,2025-06-29T14:16:55.785027387Z
,49.3,13.85,33.3,Bologna,2025-06-29T14:16:55.78565433Z
,49.3,13.82,33.3,Bologna,2025-06-29T14:16:56.937176922Z
,49.3,13.82,33.3,Bologna,2025-06-29T14:16:58.034721389Z
,49.3,13.82,33.3,Bologna,2025-06-29T14:16:59.112416748Z
,49.2,13.87,33.3,Bologna,2025-06-29T14:17:00.216396428Z
,49.2,13.87,33.3,Bologna,2025-06-29T14:17:01.346811742Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:02.454801354Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:03.597037945Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:04.755437972Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:05.873106489Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:07.033041534Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:08.106649141Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:09.256321871Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:10.393398236Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:11.543645385Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:12.670730123Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:13.783238131Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:15.609646601Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:16.755651014Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:17.906006571Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:19.043615678Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:20.197697926Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:21.393900364Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:22.536590951Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:23.635058151Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:24.734757096Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:26.584474812Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:27.793499298Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:28.905511213Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:29.975181957Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:31.835083277Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:32.923860892Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:33.999298182Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:35.144962555Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:36.252863799Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:37.32396049Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:39.223640058Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:40.387194058Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:41.465253654Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:42.577589296Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:43.69277158Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:44.809506627Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:46.446254057Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:47.636667549Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:48.782894021Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:49.861179279Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:50.953377037Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:52.826313048Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:53.90848724Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:55.012556051Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:56.131266894Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:57.205682469Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:58.733373871Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:17:59.875090974Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:00.993487143Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:02.11431573Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:04.165450081Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:05.584877376Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:06.685002897Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:07.835734418Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:08.971115455Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:10.107760346Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:11.525165175Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:12.641778931Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:13.735863298Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:14.852249674Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:15.956467124Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:17.452910247Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:18.554843921Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:19.634993555Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:21.513772613Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:22.646554753Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:23.996700945Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:25.106607287Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:26.868593938Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:27.9446838Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:30.566587829Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:31.912617122Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:33.575752124Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:35.382782293Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:36.504957446Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:37.574814628Z
